User ID,Age,Gender,Location,Diet Type,Diet Duration (years),Reason for Diet,Dietary Transition,Favorite Cuisine,Cooking Skill,Exercise Habits,Favorite Activity,Alcohol Consumption,Smoking Habits,Education Level,Occupation,Income Level,Relationship History,Children,Pets,Travel Preference,Music Taste,Movie Preference,Reading Habits,Online Activity,App Usage Frequency,Event Attendance,Referral Source,Account Duration,Profile Completeness,Response Rate,Safety Concerns,Matched
722,49,Female,Philadelphia,Pescatarian,4,Religious,In Phases,Asian,10,Weekly,Reading,Socially,Regularly,PhD,Engineer,Middle,2,No,Yes,Cultural,Classical,Action,18,8,Daily,Rarely,Social Media,14,87,Rarely,No,No
723,44,Female,San Jose,Vegetarian,12,Religious,In Phases,Western,1,Rarely,Hiking,Socially,Socially,PhD,Artist,High,5,No,No,Cultural,Pop,Action,15,1,Monthly,Often,Social Media,18,71,Rarely,No,Yes
724,39,Female,Philadelphia,Vegetarian,8,Religious,In Phases,Indian,2,Weekly,Hiking,Regularly,Socially,Master's,Engineer,High,4,No,No,Rarely Travel,Classical,Documentary,4,6,Weekly,Never,Social Media,10,57,Always,No,No
725,42,Other,San Diego,Vegetarian,16,Religious,Overnight,Western,5,Weekly,Music,Never,Never,Master's,Doctor,Middle,3,No,Yes,Cultural,Pop,Documentary,17,8,Daily,Never,Social Media,2,80,Often,No,No
726,32,Male,San Antonio,Vegetarian,7,Environmental,Overnight,Western,3,Rarely,Reading,Never,Regularly,High School,Doctor,Low,2,No,Yes,Cultural,Jazz,Comedy,9,4,Monthly,Rarely,Social Media,5,57,Always,No,Yes
727,47,Female,Phoenix,Raw Vegan,12,Ethical,Gradual,Mediterranean,6,Daily,Hiking,Socially,Socially,Bachelor's,Artist,High,0,Yes,No,Relaxing,Jazz,Romance,14,1,Weekly,Rarely,Friends,15,73,Rarely,No,No
728,22,Female,Los Angeles,Vegan,1,Health,Gradual,Indian,9,Weekly,Yoga,Never,Socially,Bachelor's,Teacher,Low,5,No,No,Relaxing,Jazz,Comedy,19,9,Monthly,Rarely,Online Ad,17,52,Often,Yes,No
729,22,Male,New York,Vegan,12,Ethical,In Phases,Western,6,Rarely,Music,Never,Socially,Master's,Entrepreneur,Middle,0,Yes,Yes,Adventurous,Jazz,Comedy,13,5,Monthly,Rarely,Friends,20,62,Often,No,No
730,24,Male,New York,Pescatarian,13,Religious,Gradual,Mediterranean,4,Weekly,Yoga,Socially,Socially,Master's,Artist,High,1,No,Yes,Rarely Travel,Rock,Romance,14,8,Weekly,Never,Friends,12,63,Rarely,No,No
731,19,Male,Los Angeles,Vegetarian,6,Environmental,Overnight,Asian,3,Rarely,Yoga,Socially,Socially,PhD,Engineer,Middle,4,No,No,Adventurous,Jazz,Documentary,20,1,Monthly,Often,Social Media,21,51,Rarely,No,No
732,33,Male,Phoenix,Pescatarian,5,Health,Overnight,Asian,10,Rarely,Hiking,Never,Regularly,PhD,Entrepreneur,Low,4,Yes,Yes,Adventurous,Jazz,Action,14,1,Monthly,Rarely,Online Ad,6,77,Always,No,Yes
733,40,Male,Dallas,Vegetarian,5,Ethical,Gradual,Indian,1,Rarely,Music,Never,Never,Bachelor's,Doctor,Low,4,Yes,Yes,Adventurous,Pop,Romance,13,1,Weekly,Rarely,Social Media,17,89,Rarely,No,Yes
734,40,Female,San Jose,Vegan,18,Religious,Gradual,Indian,7,Rarely,Reading,Never,Never,PhD,Teacher,Middle,0,No,Yes,Cultural,Classical,Documentary,17,4,Daily,Often,Online Ad,24,50,Always,No,No
735,41,Male,Chicago,Vegan,15,Environmental,Gradual,Indian,2,Daily,Hiking,Regularly,Regularly,Bachelor's,Entrepreneur,High,3,No,Yes,Relaxing,Pop,Romance,2,9,Weekly,Often,Friends,10,100,Always,No,No
736,38,Male,Philadelphia,Raw Vegan,6,Ethical,Overnight,Western,9,Daily,Hiking,Socially,Regularly,Bachelor's,Entrepreneur,Middle,0,No,Yes,Cultural,Rock,Documentary,18,10,Daily,Often,Online Ad,13,79,Always,No,Yes
737,35,Female,Philadelphia,Vegan,18,Ethical,In Phases,Indian,5,Rarely,Music,Regularly,Socially,High School,Entrepreneur,High,2,No,No,Relaxing,Jazz,Action,12,1,Weekly,Never,Friends,1,98,Always,No,Yes
738,36,Female,New York,Vegan,20,Ethical,Gradual,Asian,1,Rarely,Reading,Never,Never,Master's,Entrepreneur,High,0,Yes,Yes,Adventurous,Classical,Romance,7,6,Daily,Often,Social Media,17,55,Rarely,No,Yes
739,26,Male,Los Angeles,Vegan,9,Health,Overnight,Mediterranean,4,Rarely,Reading,Never,Regularly,Bachelor's,Artist,Middle,0,Yes,Yes,Adventurous,Classical,Documentary,20,8,Monthly,Often,Online Ad,23,83,Rarely,No,No
740,36,Male,Philadelphia,Vegan,17,Health,Gradual,Mediterranean,6,Rarely,Music,Socially,Socially,High School,Teacher,Middle,0,No,Yes,Rarely Travel,Jazz,Romance,20,2,Monthly,Rarely,Social Media,7,52,Rarely,No,No
741,36,Female,San Antonio,Pescatarian,1,Ethical,Overnight,Asian,8,Daily,Music,Socially,Never,Bachelor's,Engineer,Low,1,No,No,Relaxing,Pop,Romance,14,6,Monthly,Never,Social Media,13,100,Always,Yes,Yes
742,22,Male,Houston,Raw Vegan,11,Environmental,Overnight,Asian,9,Weekly,Reading,Regularly,Regularly,High School,Teacher,Low,4,No,No,Cultural,Rock,Action,3,6,Daily,Never,Online Ad,13,75,Rarely,No,No
743,33,Male,San Jose,Vegan,8,Environmental,In Phases,Western,8,Daily,Hiking,Never,Socially,Master's,Entrepreneur,High,5,No,Yes,Adventurous,Rock,Documentary,4,2,Weekly,Often,Friends,5,100,Often,No,Yes
744,49,Female,Dallas,Vegetarian,5,Ethical,In Phases,Indian,8,Weekly,Yoga,Never,Never,PhD,Teacher,High,1,No,No,Relaxing,Rock,Romance,3,10,Daily,Rarely,Social Media,3,84,Rarely,Yes,No
745,32,Male,Los Angeles,Raw Vegan,20,Ethical,Gradual,Western,4,Weekly,Reading,Socially,Socially,Master's,Teacher,Low,2,No,No,Adventurous,Jazz,Action,1,10,Weekly,Often,Online Ad,5,79,Often,No,No
746,43,Female,Philadelphia,Vegan,12,Ethical,In Phases,Mediterranean,5,Weekly,Yoga,Regularly,Never,High School,Artist,Middle,1,No,No,Adventurous,Pop,Documentary,16,1,Weekly,Rarely,Friends,7,53,Often,No,No
747,37,Male,Houston,Raw Vegan,13,Ethical,Overnight,Western,5,Weekly,Hiking,Regularly,Regularly,High School,Artist,High,3,No,No,Cultural,Jazz,Documentary,14,6,Monthly,Rarely,Friends,22,68,Always,No,Yes
748,48,Male,Chicago,Pescatarian,9,Health,In Phases,Mediterranean,7,Weekly,Hiking,Never,Never,Master's,Artist,High,2,No,Yes,Rarely Travel,Rock,Action,12,10,Weekly,Never,Friends,1,55,Often,No,No
749,41,Female,San Diego,Pescatarian,10,Ethical,In Phases,Indian,4,Rarely,Hiking,Never,Socially,PhD,Artist,High,4,No,Yes,Cultural,Classical,Action,7,4,Daily,Rarely,Social Media,13,81,Often,No,Yes
750,34,Female,San Jose,Raw Vegan,11,Health,Overnight,Mediterranean,5,Weekly,Music,Regularly,Regularly,Master's,Doctor,Middle,0,No,Yes,Rarely Travel,Jazz,Romance,5,5,Weekly,Never,Social Media,24,70,Rarely,No,No
751,24,Male,Phoenix,Pescatarian,13,Religious,Gradual,Mediterranean,7,Rarely,Hiking,Regularly,Regularly,High School,Engineer,Low,5,No,No,Adventurous,Jazz,Documentary,3,2,Weekly,Often,Online Ad,1,77,Often,No,No
752,30,Female,New York,Raw Vegan,4,Health,Gradual,Indian,10,Daily,Music,Never,Socially,High School,Engineer,Low,5,No,Yes,Cultural,Classical,Romance,16,7,Weekly,Never,Friends,4,83,Rarely,No,Yes
753,30,Male,Houston,Vegetarian,5,Environmental,Overnight,Asian,9,Rarely,Yoga,Regularly,Socially,PhD,Engineer,High,5,No,Yes,Relaxing,Rock,Action,12,3,Weekly,Rarely,Online Ad,14,75,Always,No,No
754,31,Female,Chicago,Vegetarian,9,Religious,In Phases,Asian,7,Weekly,Yoga,Regularly,Never,High School,Doctor,Middle,5,No,No,Relaxing,Classical,Documentary,19,8,Daily,Never,Social Media,17,79,Often,No,Yes
755,21,Female,Philadelphia,Vegetarian,15,Ethical,Gradual,Mediterranean,3,Daily,Yoga,Never,Socially,Master's,Artist,Low,3,Yes,Yes,Relaxing,Classical,Action,2,8,Daily,Never,Online Ad,24,92,Always,No,Yes
756,42,Male,Phoenix,Vegan,10,Health,In Phases,Western,4,Weekly,Hiking,Regularly,Never,High School,Doctor,High,1,No,No,Rarely Travel,Rock,Documentary,15,1,Monthly,Never,Social Media,20,98,Often,No,No
757,46,Male,San Jose,Vegetarian,16,Ethical,Overnight,Mediterranean,1,Weekly,Music,Regularly,Regularly,High School,Entrepreneur,Low,1,No,No,Cultural,Rock,Romance,5,4,Weekly,Often,Friends,23,76,Often,No,No
758,33,Female,Los Angeles,Vegan,4,Ethical,Gradual,Asian,2,Rarely,Music,Never,Regularly,Bachelor's,Artist,Low,0,Yes,Yes,Rarely Travel,Rock,Romance,2,6,Daily,Rarely,Social Media,21,55,Rarely,No,Yes
759,26,Female,Houston,Vegan,16,Health,Gradual,Mediterranean,5,Rarely,Hiking,Never,Never,High School,Entrepreneur,Middle,5,No,No,Relaxing,Pop,Comedy,4,9,Monthly,Often,Social Media,19,92,Rarely,No,No
760,39,Female,Philadelphia,Raw Vegan,5,Religious,Gradual,Mediterranean,1,Daily,Hiking,Never,Regularly,High School,Engineer,High,1,No,Yes,Cultural,Rock,Action,15,8,Monthly,Never,Online Ad,22,78,Rarely,No,Yes
761,39,Male,New York,Vegetarian,11,Health,Gradual,Mediterranean,6,Weekly,Music,Never,Socially,Bachelor's,Entrepreneur,Middle,0,No,No,Adventurous,Pop,Action,4,9,Monthly,Rarely,Friends,1,97,Rarely,No,No
762,41,Male,Philadelphia,Pescatarian,11,Health,Overnight,Asian,5,Daily,Reading,Socially,Never,Master's,Engineer,Middle,5,No,Yes,Relaxing,Classical,Romance,3,9,Weekly,Often,Social Media,5,55,Often,No,No
763,31,Female,Los Angeles,Raw Vegan,15,Ethical,Overnight,Mediterranean,9,Weekly,Reading,Socially,Never,Bachelor's,Entrepreneur,High,2,No,No,Relaxing,Rock,Documentary,18,7,Monthly,Often,Friends,9,92,Often,No,No
764,47,Female,San Antonio,Vegan,7,Religious,In Phases,Western,4,Daily,Yoga,Regularly,Never,High School,Doctor,High,3,Yes,No,Relaxing,Classical,Action,10,4,Weekly,Often,Friends,6,61,Often,No,No
765,48,Female,San Diego,Pescatarian,14,Health,Overnight,Mediterranean,9,Daily,Hiking,Regularly,Regularly,Bachelor's,Engineer,High,4,No,Yes,Adventurous,Pop,Documentary,7,6,Monthly,Rarely,Friends,15,61,Often,No,Yes
766,25,Female,San Antonio,Vegan,13,Ethical,Gradual,Asian,5,Weekly,Reading,Regularly,Regularly,High School,Entrepreneur,High,0,Yes,No,Relaxing,Rock,Action,5,9,Monthly,Often,Social Media,7,51,Always,No,No
767,31,Male,San Jose,Vegetarian,19,Religious,Overnight,Mediterranean,9,Rarely,Reading,Regularly,Regularly,Master's,Doctor,Middle,5,Yes,Yes,Rarely Travel,Rock,Action,20,9,Monthly,Never,Social Media,3,93,Rarely,No,Yes
768,18,Male,Philadelphia,Vegetarian,11,Ethical,Overnight,Asian,9,Rarely,Reading,Socially,Socially,PhD,Engineer,High,3,No,No,Adventurous,Classical,Documentary,12,10,Daily,Often,Friends,8,95,Rarely,No,Yes
769,40,Male,Los Angeles,Raw Vegan,14,Ethical,Gradual,Western,3,Weekly,Music,Socially,Regularly,High School,Teacher,High,0,No,Yes,Relaxing,Rock,Comedy,1,5,Monthly,Rarely,Online Ad,5,61,Always,No,No
770,43,Male,San Antonio,Vegan,9,Ethical,In Phases,Mediterranean,6,Rarely,Yoga,Regularly,Regularly,Bachelor's,Artist,High,0,No,Yes,Relaxing,Rock,Comedy,18,2,Daily,Never,Online Ad,4,68,Always,No,No
771,40,Male,Phoenix,Vegan,9,Ethical,In Phases,Western,10,Weekly,Yoga,Socially,Socially,PhD,Engineer,Low,0,No,No,Relaxing,Pop,Romance,3,2,Monthly,Never,Friends,12,99,Always,No,Yes
772,48,Other,Philadelphia,Vegetarian,4,Health,Overnight,Mediterranean,1,Weekly,Music,Socially,Never,PhD,Doctor,Low,2,No,Yes,Rarely Travel,Jazz,Documentary,8,10,Daily,Often,Friends,4,72,Rarely,No,Yes
773,38,Male,San Diego,Vegetarian,17,Ethical,Overnight,Western,6,Daily,Music,Socially,Never,PhD,Doctor,Middle,2,No,No,Relaxing,Pop,Comedy,17,9,Daily,Never,Online Ad,24,69,Rarely,No,Yes
774,34,Female,Dallas,Vegetarian,7,Ethical,Overnight,Indian,2,Daily,Music,Regularly,Never,High School,Entrepreneur,High,2,Yes,No,Cultural,Classical,Comedy,7,8,Daily,Never,Online Ad,24,78,Rarely,No,No
775,24,Male,Los Angeles,Pescatarian,4,Religious,Gradual,Western,1,Rarely,Yoga,Socially,Regularly,Bachelor's,Teacher,Middle,5,No,Yes,Rarely Travel,Rock,Comedy,6,3,Daily,Never,Friends,13,78,Rarely,No,No
776,29,Male,New York,Vegetarian,19,Health,In Phases,Mediterranean,3,Rarely,Music,Socially,Never,Master's,Engineer,Middle,5,No,Yes,Adventurous,Classical,Action,16,10,Daily,Rarely,Online Ad,22,70,Rarely,No,Yes
777,49,Female,San Diego,Vegetarian,3,Ethical,Overnight,Indian,6,Daily,Yoga,Socially,Socially,High School,Doctor,Low,2,No,Yes,Rarely Travel,Rock,Action,13,4,Monthly,Often,Friends,14,77,Rarely,Yes,No
778,36,Male,New York,Raw Vegan,3,Health,In Phases,Indian,9,Weekly,Hiking,Regularly,Regularly,Bachelor's,Artist,Low,3,Yes,No,Adventurous,Classical,Documentary,15,9,Weekly,Never,Friends,22,55,Rarely,No,No
779,36,Male,Philadelphia,Pescatarian,16,Health,Gradual,Mediterranean,6,Weekly,Hiking,Socially,Never,High School,Entrepreneur,Middle,5,No,Yes,Rarely Travel,Classical,Comedy,2,9,Monthly,Often,Friends,13,97,Rarely,No,No
780,42,Female,San Jose,Vegetarian,11,Environmental,Gradual,Indian,10,Daily,Hiking,Socially,Regularly,Master's,Doctor,Low,3,No,Yes,Rarely Travel,Rock,Comedy,6,7,Weekly,Rarely,Social Media,24,66,Rarely,No,No
781,34,Female,Chicago,Vegan,4,Ethical,Overnight,Indian,7,Daily,Reading,Never,Socially,High School,Doctor,Low,4,No,Yes,Adventurous,Jazz,Romance,8,7,Weekly,Rarely,Social Media,9,100,Rarely,No,Yes
782,26,Female,Chicago,Pescatarian,18,Environmental,In Phases,Western,9,Weekly,Reading,Never,Socially,Bachelor's,Entrepreneur,Middle,0,No,Yes,Adventurous,Jazz,Documentary,16,8,Daily,Often,Online Ad,11,66,Rarely,Yes,No
783,40,Male,Houston,Pescatarian,14,Health,Overnight,Mediterranean,9,Weekly,Reading,Regularly,Socially,High School,Engineer,Low,5,No,Yes,Relaxing,Jazz,Comedy,5,9,Daily,Often,Online Ad,4,52,Rarely,No,No
784,48,Male,New York,Vegan,18,Environmental,In Phases,Mediterranean,1,Weekly,Music,Regularly,Never,Bachelor's,Teacher,Middle,2,Yes,Yes,Rarely Travel,Pop,Documentary,9,1,Daily,Never,Online Ad,11,67,Always,Yes,No
785,50,Male,New York,Vegan,7,Ethical,In Phases,Western,7,Rarely,Hiking,Regularly,Socially,PhD,Engineer,Low,3,No,Yes,Rarely Travel,Classical,Romance,19,10,Weekly,Often,Social Media,24,56,Often,No,No
786,33,Male,San Antonio,Vegetarian,1,Health,Gradual,Western,8,Daily,Hiking,Socially,Socially,PhD,Engineer,Middle,4,No,Yes,Cultural,Jazz,Action,9,8,Weekly,Rarely,Online Ad,5,92,Often,No,No
787,25,Male,San Jose,Vegetarian,12,Environmental,Overnight,Asian,5,Weekly,Yoga,Regularly,Regularly,High School,Artist,High,3,No,No,Cultural,Classical,Action,10,9,Weekly,Never,Social Media,21,68,Rarely,No,No
788,22,Female,Chicago,Raw Vegan,15,Environmental,Gradual,Western,10,Daily,Yoga,Socially,Never,Master's,Artist,High,5,No,Yes,Relaxing,Pop,Documentary,18,7,Weekly,Rarely,Social Media,5,56,Always,No,No
789,27,Male,Chicago,Vegan,14,Environmental,Gradual,Asian,5,Rarely,Hiking,Never,Regularly,Master's,Engineer,Middle,0,No,No,Cultural,Pop,Documentary,12,5,Daily,Rarely,Online Ad,12,95,Rarely,No,No
790,45,Female,San Diego,Raw Vegan,6,Health,Overnight,Western,9,Rarely,Yoga,Never,Socially,Master's,Doctor,Middle,5,No,Yes,Rarely Travel,Rock,Action,6,3,Weekly,Never,Friends,23,82,Often,No,No
791,36,Female,New York,Raw Vegan,18,Health,In Phases,Indian,7,Rarely,Music,Socially,Regularly,High School,Engineer,High,3,No,Yes,Adventurous,Rock,Comedy,9,7,Weekly,Never,Social Media,23,89,Often,No,Yes
792,50,Female,Dallas,Vegetarian,12,Ethical,Gradual,Mediterranean,7,Weekly,Yoga,Socially,Never,PhD,Entrepreneur,Middle,1,Yes,Yes,Relaxing,Classical,Documentary,2,8,Daily,Never,Friends,10,62,Rarely,Yes,Yes
793,33,Male,Phoenix,Raw Vegan,2,Environmental,Gradual,Western,2,Rarely,Music,Never,Regularly,High School,Teacher,High,0,Yes,Yes,Cultural,Classical,Comedy,5,10,Monthly,Never,Friends,11,100,Often,Yes,No
794,23,Male,Los Angeles,Pescatarian,9,Environmental,Gradual,Western,10,Daily,Yoga,Never,Regularly,Bachelor's,Teacher,Low,3,Yes,No,Relaxing,Classical,Action,14,6,Daily,Never,Friends,13,68,Rarely,No,No
795,25,Female,New York,Vegan,14,Ethical,In Phases,Mediterranean,10,Daily,Yoga,Regularly,Never,Bachelor's,Doctor,High,1,No,No,Adventurous,Jazz,Comedy,13,9,Weekly,Rarely,Social Media,11,80,Often,No,Yes
796,42,Male,San Antonio,Raw Vegan,13,Environmental,Gradual,Western,9,Daily,Yoga,Never,Regularly,PhD,Teacher,Low,5,Yes,Yes,Cultural,Rock,Documentary,1,3,Daily,Rarely,Social Media,24,84,Rarely,No,Yes
797,31,Female,San Diego,Pescatarian,12,Religious,In Phases,Asian,4,Weekly,Music,Regularly,Socially,High School,Artist,High,1,No,Yes,Adventurous,Classical,Documentary,16,9,Daily,Often,Friends,12,83,Rarely,No,Yes
798,48,Male,Los Angeles,Vegan,11,Environmental,Overnight,Indian,9,Rarely,Hiking,Regularly,Regularly,High School,Doctor,Middle,0,Yes,Yes,Cultural,Classical,Documentary,15,4,Weekly,Never,Social Media,20,93,Rarely,No,No
799,42,Male,New York,Vegetarian,17,Ethical,Gradual,Mediterranean,9,Weekly,Music,Never,Socially,High School,Entrepreneur,High,5,No,Yes,Rarely Travel,Pop,Comedy,5,5,Monthly,Never,Friends,1,93,Often,No,No
800,25,Male,San Diego,Vegetarian,3,Environmental,Gradual,Mediterranean,9,Daily,Music,Never,Regularly,PhD,Teacher,High,1,No,No,Adventurous,Jazz,Documentary,12,5,Daily,Never,Friends,19,71,Rarely,No,Yes
801,41,Female,Los Angeles,Pescatarian,18,Environmental,Overnight,Mediterranean,6,Daily,Yoga,Socially,Regularly,High School,Engineer,High,1,No,Yes,Rarely Travel,Pop,Romance,11,7,Monthly,Never,Online Ad,11,56,Rarely,No,Yes
802,22,Female,Chicago,Vegetarian,8,Religious,Overnight,Western,2,Rarely,Reading,Regularly,Never,High School,Engineer,High,1,No,Yes,Cultural,Pop,Action,17,10,Weekly,Often,Friends,13,92,Often,Yes,No
803,31,Female,Los Angeles,Vegan,10,Health,Gradual,Asian,9,Daily,Yoga,Never,Regularly,PhD,Doctor,Low,4,Yes,Yes,Cultural,Jazz,Action,20,3,Weekly,Never,Friends,14,75,Often,No,Yes
804,50,Male,New York,Raw Vegan,18,Ethical,Overnight,Western,8,Daily,Music,Socially,Never,Master's,Engineer,Low,1,No,No,Adventurous,Classical,Romance,3,1,Monthly,Rarely,Online Ad,9,82,Always,No,No
805,18,Female,Dallas,Vegetarian,13,Health,Gradual,Mediterranean,6,Rarely,Hiking,Socially,Socially,Master's,Engineer,Middle,4,No,No,Cultural,Jazz,Comedy,13,4,Weekly,Never,Friends,18,72,Rarely,No,No
806,21,Male,San Diego,Raw Vegan,20,Health,Gradual,Mediterranean,8,Rarely,Music,Regularly,Regularly,PhD,Artist,Low,4,Yes,Yes,Cultural,Classical,Documentary,13,5,Monthly,Never,Social Media,1,54,Often,No,Yes
807,35,Male,Dallas,Vegetarian,16,Health,Gradual,Asian,9,Weekly,Music,Never,Never,PhD,Entrepreneur,Middle,3,No,Yes,Relaxing,Classical,Romance,20,10,Daily,Often,Social Media,2,66,Always,No,Yes
808,27,Male,Philadelphia,Raw Vegan,20,Religious,Gradual,Asian,6,Daily,Yoga,Regularly,Socially,PhD,Teacher,Low,5,No,No,Rarely Travel,Jazz,Comedy,10,9,Weekly,Often,Online Ad,22,99,Always,No,Yes
809,29,Female,Philadelphia,Vegan,6,Religious,Gradual,Mediterranean,8,Daily,Music,Socially,Never,PhD,Entrepreneur,Low,3,No,No,Cultural,Jazz,Action,1,5,Monthly,Never,Online Ad,22,53,Always,No,Yes
810,20,Male,New York,Pescatarian,12,Health,Overnight,Western,6,Rarely,Music,Never,Never,High School,Engineer,High,5,No,Yes,Relaxing,Jazz,Documentary,17,9,Daily,Often,Social Media,13,65,Often,No,No
811,43,Male,Houston,Raw Vegan,1,Ethical,Overnight,Western,2,Rarely,Music,Regularly,Socially,Bachelor's,Entrepreneur,Middle,0,No,No,Cultural,Rock,Documentary,10,7,Weekly,Often,Online Ad,6,66,Always,No,No
812,29,Male,San Jose,Vegan,18,Ethical,In Phases,Mediterranean,4,Weekly,Hiking,Socially,Socially,High School,Artist,High,3,Yes,No,Rarely Travel,Pop,Documentary,2,9,Monthly,Never,Online Ad,14,95,Often,No,No
813,25,Female,Houston,Vegan,18,Environmental,Overnight,Mediterranean,4,Rarely,Yoga,Never,Socially,Bachelor's,Teacher,Low,3,Yes,No,Rarely Travel,Pop,Comedy,7,10,Daily,Often,Friends,8,88,Always,No,No
814,34,Male,San Diego,Vegan,4,Health,In Phases,Western,9,Daily,Yoga,Never,Socially,Master's,Engineer,High,1,No,Yes,Adventurous,Pop,Documentary,3,5,Daily,Rarely,Social Media,1,62,Rarely,No,No
815,22,Male,San Jose,Raw Vegan,12,Religious,Gradual,Western,4,Daily,Hiking,Socially,Socially,PhD,Engineer,Low,4,Yes,Yes,Adventurous,Classical,Documentary,11,5,Monthly,Often,Online Ad,23,93,Always,No,No
816,36,Male,New York,Vegetarian,7,Health,Gradual,Indian,5,Daily,Yoga,Socially,Regularly,High School,Artist,High,1,No,No,Relaxing,Jazz,Comedy,5,7,Daily,Rarely,Friends,15,51,Often,No,Yes
817,49,Female,San Jose,Vegan,12,Religious,Gradual,Western,10,Rarely,Hiking,Regularly,Socially,Master's,Engineer,High,0,No,Yes,Adventurous,Jazz,Documentary,2,5,Daily,Often,Online Ad,18,81,Rarely,No,No
818,19,Male,New York,Raw Vegan,20,Health,In Phases,Asian,2,Rarely,Music,Socially,Socially,Bachelor's,Artist,Low,5,Yes,No,Relaxing,Jazz,Comedy,10,4,Monthly,Rarely,Online Ad,7,73,Often,No,No
819,34,Female,San Antonio,Vegan,19,Religious,Overnight,Asian,1,Daily,Yoga,Regularly,Never,Master's,Entrepreneur,Low,5,No,Yes,Relaxing,Pop,Romance,5,6,Daily,Never,Online Ad,14,55,Often,Yes,No
820,25,Male,Chicago,Vegetarian,11,Religious,Overnight,Asian,4,Rarely,Hiking,Regularly,Never,High School,Doctor,Middle,3,Yes,No,Relaxing,Classical,Comedy,18,4,Weekly,Often,Friends,5,71,Rarely,No,Yes
821,35,Female,New York,Vegan,6,Religious,In Phases,Western,10,Rarely,Music,Socially,Socially,Bachelor's,Doctor,Low,5,No,No,Relaxing,Jazz,Comedy,10,6,Monthly,Rarely,Friends,21,92,Always,No,Yes
822,43,Male,Houston,Vegan,10,Religious,In Phases,Indian,3,Rarely,Yoga,Regularly,Never,Bachelor's,Entrepreneur,High,1,No,No,Adventurous,Classical,Comedy,15,1,Monthly,Rarely,Social Media,16,90,Rarely,No,Yes
823,47,Female,New York,Vegan,14,Ethical,Overnight,Mediterranean,6,Rarely,Yoga,Socially,Regularly,High School,Engineer,Middle,1,No,Yes,Adventurous,Pop,Action,4,9,Daily,Rarely,Online Ad,10,95,Always,No,No
824,36,Male,New York,Vegetarian,2,Environmental,In Phases,Western,5,Weekly,Music,Socially,Socially,Master's,Doctor,High,0,No,No,Rarely Travel,Rock,Action,17,2,Weekly,Often,Friends,12,66,Often,No,No
825,22,Male,Los Angeles,Vegetarian,18,Health,Gradual,Asian,3,Rarely,Music,Regularly,Socially,Master's,Entrepreneur,High,3,No,No,Relaxing,Classical,Comedy,7,7,Monthly,Never,Social Media,16,95,Often,No,No
826,46,Female,Los Angeles,Vegan,14,Environmental,Gradual,Mediterranean,10,Daily,Hiking,Socially,Regularly,High School,Teacher,Middle,4,No,No,Cultural,Jazz,Documentary,10,4,Weekly,Rarely,Social Media,4,89,Rarely,No,Yes
827,46,Male,Phoenix,Pescatarian,8,Health,Gradual,Indian,3,Weekly,Yoga,Never,Never,Bachelor's,Teacher,Low,3,No,Yes,Relaxing,Rock,Action,14,6,Weekly,Often,Online Ad,23,90,Always,No,No
828,29,Male,San Antonio,Pescatarian,8,Health,Gradual,Western,3,Rarely,Reading,Never,Socially,Bachelor's,Artist,Middle,2,Yes,Yes,Adventurous,Rock,Documentary,15,10,Weekly,Often,Online Ad,6,72,Rarely,No,No
829,18,Male,San Diego,Vegetarian,4,Ethical,Gradual,Mediterranean,8,Weekly,Reading,Regularly,Never,Bachelor's,Engineer,Low,1,Yes,Yes,Adventurous,Classical,Romance,12,10,Monthly,Never,Online Ad,20,53,Always,No,Yes
830,47,Female,San Diego,Raw Vegan,13,Ethical,Overnight,Asian,6,Rarely,Music,Regularly,Socially,Master's,Entrepreneur,Middle,0,No,Yes,Adventurous,Jazz,Documentary,10,4,Monthly,Rarely,Online Ad,23,80,Rarely,No,No
831,24,Male,Los Angeles,Vegan,15,Environmental,In Phases,Indian,9,Rarely,Hiking,Socially,Regularly,High School,Engineer,Low,4,Yes,No,Rarely Travel,Pop,Romance,10,9,Monthly,Often,Online Ad,15,73,Always,No,Yes
832,22,Male,New York,Raw Vegan,8,Religious,Overnight,Indian,4,Daily,Hiking,Socially,Socially,PhD,Engineer,Low,5,Yes,No,Relaxing,Pop,Romance,11,9,Weekly,Rarely,Social Media,13,91,Often,No,No
